student_id,student_name,program_id,branch,year,section_id
STU0472,Student_0472,P04,AR,2,S_AR_2_A
STU0473,Student_0473,P04,AR,2,S_AR_2_A
STU0474,Student_0474,P04,AR,2,S_AR_2_A
STU0475,Student_0475,P04,AR,2,S_AR_2_A
STU0476,Student_0476,P04,AR,2,S_AR_2_A
STU0477,Student_0477,P04,AR,2,S_AR_2_A
STU0478,Student_0478,P04,AR,2,S_AR_2_A
STU0479,Student_0479,P04,AR,2,S_AR_2_A
STU0480,Student_0480,P04,AR,2,S_AR_2_A
STU0481,Student_0481,P04,AR,2,S_AR_2_A
STU0482,Student_0482,P04,AR,2,S_AR_2_A
STU0483,Student_0483,P04,AR,2,S_AR_2_A
STU0484,Student_0484,P04,AR,2,S_AR_2_A
STU0485,Student_0485,P04,AR,2,S_AR_2_A
STU0486,Student_0486,P04,AR,2,S_AR_2_A
STU0487,Student_0487,P04,AR,2,S_AR_2_A
STU0488,Student_0488,P04,AR,2,S_AR_2_A
STU0489,Student_0489,P04,AR,2,S_AR_2_A
STU0490,Student_0490,P04,AR,2,S_AR_2_A
STU0491,Student_0491,P04,AR,2,S_AR_2_A
STU0492,Student_0492,P04,AR,2,S_AR_2_A
STU0493,Student_0493,P04,AR,2,S_AR_2_A
STU0494,Student_0494,P04,AR,2,S_AR_2_A
STU0495,Student_0495,P04,AR,2,S_AR_2_A
STU0496,Student_0496,P04,AR,2,S_AR_2_A
STU0497,Student_0497,P04,AR,2,S_AR_2_A
STU0498,Student_0498,P04,AR,2,S_AR_2_A
STU0499,Student_0499,P04,AR,2,S_AR_2_A
STU0500,Student_0500,P04,AR,2,S_AR_2_A
STU0501,Student_0501,P01,CSE,3,S_CSE_3_A
STU0502,Student_0502,P01,CSE,3,S_CSE_3_A
STU0503,Student_0503,P01,CSE,3,S_CSE_3_A
STU0504,Student_0504,P01,CSE,3,S_CSE_3_A
STU0505,Student_0505,P01,CSE,3,S_CSE_3_A
STU0506,Student_0506,P01,CSE,3,S_CSE_3_A
STU0507,Student_0507,P01,CSE,3,S_CSE_3_A
STU0508,Student_0508,P01,CSE,3,S_CSE_3_A
STU0509,Student_0509,P01,CSE,3,S_CSE_3_A
STU0510,Student_0510,P01,CSE,3,S_CSE_3_A
STU0511,Student_0511,P01,CSE,3,S_CSE_3_A
STU0512,Student_0512,P01,CSE,3,S_CSE_3_A
STU0513,Student_0513,P01,CSE,3,S_CSE_3_A
STU0514,Student_0514,P01,CSE,3,S_CSE_3_A
STU0515,Student_0515,P01,CSE,3,S_CSE_3_A
STU0516,Student_0516,P01,CSE,3,S_CSE_3_A
STU0517,Student_0517,P01,CSE,3,S_CSE_3_A
STU0518,Student_0518,P01,CSE,3,S_CSE_3_A
STU0519,Student_0519,P01,CSE,3,S_CSE_3_A
STU0520,Student_0520,P01,CSE,3,S_CSE_3_A
STU0521,Student_0521,P01,CSE,3,S_CSE_3_A
STU0522,Student_0522,P01,CSE,3,S_CSE_3_A
STU0523,Student_0523,P01,CSE,3,S_CSE_3_A
STU0524,Student_0524,P01,CSE,3,S_CSE_3_A
STU0525,Student_0525,P01,CSE,3,S_CSE_3_A
STU0526,Student_0526,P01,CSE,3,S_CSE_3_A
STU0527,Student_0527,P01,CSE,3,S_CSE_3_A
STU0528,Student_0528,P01,CSE,3,S_CSE_3_A
STU0529,Student_0529,P01,CSE,3,S_CSE_3_A
STU0530,Student_0530,P01,CSE,3,S_CSE_3_A
STU0531,Student_0531,P01,CSE,3,S_CSE_3_A
STU0532,Student_0532,P01,CSE,3,S_CSE_3_A
STU0533,Student_0533,P01,CSE,3,S_CSE_3_A
STU0534,Student_0534,P01,CSE,3,S_CSE_3_A
STU0535,Student_0535,P01,CSE,3,S_CSE_3_A
STU0536,Student_0536,P01,CSE,3,S_CSE_3_A
STU0537,Student_0537,P01,CSE,3,S_CSE_3_A
STU0538,Student_0538,P01,CSE,3,S_CSE_3_A
STU0539,Student_0539,P01,CSE,3,S_CSE_3_A
STU0540,Student_0540,P01,CSE,3,S_CSE_3_A
STU0541,Student_0541,P01,CSE,3,S_CSE_3_A
STU0542,Student_0542,P01,CSE,3,S_CSE_3_A
STU0543,Student_0543,P01,CSE,3,S_CSE_3_A
STU0544,Student_0544,P01,CSE,3,S_CSE_3_A
STU0545,Student_0545,P01,CSE,3,S_CSE_3_A
STU0546,Student_0546,P01,CSE,3,S_CSE_3_A
STU0547,Student_0547,P01,CSE,3,S_CSE_3_A
STU0548,Student_0548,P01,CSE,3,S_CSE_3_A
STU0549,Student_0549,P01,CSE,3,S_CSE_3_A
STU0550,Student_0550,P01,CSE,3,S_CSE_3_A
STU0551,Student_0551,P01,CSE,3,S_CSE_3_A
STU0552,Student_0552,P01,CSE,3,S_CSE_3_A
STU0553,Student_0553,P01,CSE,3,S_CSE_3_A
STU0554,Student_0554,P01,CSE,3,S_CSE_3_A
STU0555,Student_0555,P01,CSE,3,S_CSE_3_A
STU0556,Student_0556,P01,CSE,3,S_CSE_3_A
STU0557,Student_0557,P01,CSE,3,S_CSE_3_A
STU0558,Student_0558,P01,CSE,3,S_CSE_3_A
STU0559,Student_0559,P01,CSE,3,S_CSE_3_A
STU0560,Student_0560,P01,CSE,3,S_CSE_3_A
STU0561,Student_0561,P01,CSE,3,S_CSE_3_A
STU0562,Student_0562,P01,CSE,3,S_CSE_3_A
STU0563,Student_0563,P01,CSE,3,S_CSE_3_A
STU0564,Student_0564,P01,CSE,3,S_CSE_3_A
STU0565,Student_0565,P01,CSE,3,S_CSE_3_A
STU0566,Student_0566,P02,ECE,3,S_ECE_3_A
STU0567,Student_0567,P02,ECE,3,S_ECE_3_A
STU0568,Student_0568,P02,ECE,3,S_ECE_3_A
STU0569,Student_0569,P02,ECE,3,S_ECE_3_A
STU0570,Student_0570,P02,ECE,3,S_ECE_3_A
STU0571,Student_0571,P02,ECE,3,S_ECE_3_A
STU0572,Student_0572,P02,ECE,3,S_ECE_3_A
STU0573,Student_0573,P02,ECE,3,S_ECE_3_A
STU0574,Student_0574,P02,ECE,3,S_ECE_3_A
STU0575,Student_0575,P02,ECE,3,S_ECE_3_A
STU0576,Student_0576,P02,ECE,3,S_ECE_3_A
STU0577,Student_0577,P02,ECE,3,S_ECE_3_A
STU0578,Student_0578,P02,ECE,3,S_ECE_3_A
STU0579,Student_0579,P02,ECE,3,S_ECE_3_A
STU0580,Student_0580,P02,ECE,3,S_ECE_3_A
STU0581,Student_0581,P02,ECE,3,S_ECE_3_A
STU0582,Student_0582,P02,ECE,3,S_ECE_3_A
STU0583,Student_0583,P02,ECE,3,S_ECE_3_A
STU0584,Student_0584,P02,ECE,3,S_ECE_3_A
STU0585,Student_0585,P02,ECE,3,S_ECE_3_A
STU0586,Student_0586,P02,ECE,3,S_ECE_3_A
STU0587,Student_0587,P02,ECE,3,S_ECE_3_A
STU0588,Student_0588,P02,ECE,3,S_ECE_3_A
STU0589,Student_0589,P02,ECE,3,S_ECE_3_A
STU0590,Student_0590,P02,ECE,3,S_ECE_3_A
STU0591,Student_0591,P02,ECE,3,S_ECE_3_A
STU0592,Student_0592,P02,ECE,3,S_ECE_3_A
STU0593,Student_0593,P02,ECE,3,S_ECE_3_A
STU0594,Student_0594,P02,ECE,3,S_ECE_3_A
STU0595,Student_0595,P02,ECE,3,S_ECE_3_A
STU0596,Student_0596,P02,ECE,3,S_ECE_3_A
STU0597,Student_0597,P02,ECE,3,S_ECE_3_A
STU0598,Student_0598,P02,ECE,3,S_ECE_3_A
STU0599,Student_0599,P02,ECE,3,S_ECE_3_A
STU0600,Student_0600,P02,ECE,3,S_ECE_3_A
STU0601,Student_0601,P02,ECE,3,S_ECE_3_A
STU0602,Student_0602,P02,ECE,3,S_ECE_3_A
STU0603,Student_0603,P02,ECE,3,S_ECE_3_A
STU0604,Student_0604,P02,ECE,3,S_ECE_3_A
STU0605,Student_0605,P02,ECE,3,S_ECE_3_A
STU0606,Student_0606,P02,ECE,3,S_ECE_3_A
STU0607,Student_0607,P02,ECE,3,S_ECE_3_A
STU0608,Student_0608,P02,ECE,3,S_ECE_3_A
STU0609,Student_0609,P02,ECE,3,S_ECE_3_A
STU0610,Student_0610,P02,ECE,3,S_ECE_3_A
STU0611,Student_0611,P02,ECE,3,S_ECE_3_A
STU0612,Student_0612,P02,ECE,3,S_ECE_3_A
STU0613,Student_0613,P02,ECE,3,S_ECE_3_A
STU0614,Student_0614,P02,ECE,3,S_ECE_3_A
STU0615,Student_0615,P02,ECE,3,S_ECE_3_A
STU0616,Student_0616,P02,ECE,3,S_ECE_3_A
STU0617,Student_0617,P02,ECE,3,S_ECE_3_A
STU0618,Student_0618,P02,ECE,3,S_ECE_3_A
STU0619,Student_0619,P02,ECE,3,S_ECE_3_A
STU0620,Student_0620,P02,ECE,3,S_ECE_3_A
STU0621,Student_0621,P02,ECE,3,S_ECE_3_A
STU0622,Student_0622,P02,ECE,3,S_ECE_3_A
STU0623,Student_0623,P02,ECE,3,S_ECE_3_A
STU0624,Student_0624,P02,ECE,3,S_ECE_3_A
STU0625,Student_0625,P02,ECE,3,S_ECE_3_A
STU0626,Student_0626,P02,ECE,3,S_ECE_3_A
STU0627,Student_0627,P02,ECE,3,S_ECE_3_A
STU0628,Student_0628,P02,ECE,3,S_ECE_3_A
STU0629,Student_0629,P02,ECE,3,S_ECE_3_A
STU0630,Student_0630,P02,ECE,3,S_ECE_3_A
STU0631,Student_0631,P03,AIML,3,S_AIML_3_A
STU0632,Student_0632,P03,AIML,3,S_AIML_3_A
STU0633,Student_0633,P03,AIML,3,S_AIML_3_A
STU0634,Student_0634,P03,AIML,3,S_AIML_3_A
STU0635,Student_0635,P03,AIML,3,S_AIML_3_A
STU0636,Student_0636,P03,AIML,3,S_AIML_3_A
STU0637,Student_0637,P03,AIML,3,S_AIML_3_A
STU0638,Student_0638,P03,AIML,3,S_AIML_3_A
STU0639,Student_0639,P03,AIML,3,S_AIML_3_A
STU0640,Student_0640,P03,AIML,3,S_AIML_3_A
STU0641,Student_0641,P03,AIML,3,S_AIML_3_A
STU0642,Student_0642,P03,AIML,3,S_AIML_3_A
STU0643,Student_0643,P03,AIML,3,S_AIML_3_A
STU0644,Student_0644,P03,AIML,3,S_AIML_3_A
STU0645,Student_0645,P03,AIML,3,S_AIML_3_A
STU0646,Student_0646,P03,AIML,3,S_AIML_3_A
STU0647,Student_0647,P03,AIML,3,S_AIML_3_A
STU0648,Student_0648,P03,AIML,3,S_AIML_3_A
STU0649,Student_0649,P03,AIML,3,S_AIML_3_A
STU0650,Student_0650,P03,AIML,3,S_AIML_3_A
STU0651,Student_0651,P03,AIML,3,S_AIML_3_A
STU0652,Student_0652,P03,AIML,3,S_AIML_3_A
STU0653,Student_0653,P03,AIML,3,S_AIML_3_A
STU0654,Student_0654,P03,AIML,3,S_AIML_3_A
STU0655,Student_0655,P03,AIML,3,S_AIML_3_A
STU0656,Student_0656,P03,AIML,3,S_AIML_3_A
STU0657,Student_0657,P03,AIML,3,S_AIML_3_A
STU0658,Student_0658,P03,AIML,3,S_AIML_3_A
STU0659,Student_0659,P03,AIML,3,S_AIML_3_A
STU0660,Student_0660,P03,AIML,3,S_AIML_3_A
STU0661,Student_0661,P03,AIML,3,S_AIML_3_A
STU0662,Student_0662,P03,AIML,3,S_AIML_3_A
STU0663,Student_0663,P03,AIML,3,S_AIML_3_A
STU0664,Student_0664,P03,AIML,3,S_AIML_3_A
STU0665,Student_0665,P03,AIML,3,S_AIML_3_A
STU0666,Student_0666,P03,AIML,3,S_AIML_3_A
STU0667,Student_0667,P03,AIML,3,S_AIML_3_A
STU0668,Student_0668,P03,AIML,3,S_AIML_3_A
STU0669,Student_0669,P03,AIML,3,S_AIML_3_A
STU0670,Student_0670,P03,AIML,3,S_AIML_3_A
STU0671,Student_0671,P03,AIML,3,S_AIML_3_A
STU0672,Student_0672,P03,AIML,3,S_AIML_3_A
STU0673,Student_0673,P03,AIML,3,S_AIML_3_A
STU0674,Student_0674,P03,AIML,3,S_AIML_3_A
STU0675,Student_0675,P03,AIML,3,S_AIML_3_A
STU0676,Student_0676,P03,AIML,3,S_AIML_3_A
STU0677,Student_0677,P03,AIML,3,S_AIML_3_A
STU0678,Student_0678,P03,AIML,3,S_AIML_3_A
STU0679,Student_0679,P03,AIML,3,S_AIML_3_A
STU0680,Student_0680,P03,AIML,3,S_AIML_3_A
STU0681,Student_0681,P03,AIML,3,S_AIML_3_A
STU0682,Student_0682,P03,AIML,3,S_AIML_3_A
STU0683,Student_0683,P03,AIML,3,S_AIML_3_A
STU0684,Student_0684,P03,AIML,3,S_AIML_3_A
STU0685,Student_0685,P03,AIML,3,S_AIML_3_A
STU0686,Student_0686,P03,AIML,3,S_AIML_3_A
STU0687,Student_0687,P03,AIML,3,S_AIML_3_A
STU0688,Student_0688,P03,AIML,3,S_AIML_3_A
STU0689,Student_0689,P03,AIML,3,S_AIML_3_A
STU0690,Student_0690,P03,AIML,3,S_AIML_3_A
STU0691,Student_0691,P04,AR,3,S_AR_3_A
STU0692,Student_0692,P04,AR,3,S_AR_3_A
STU0693,Student_0693,P04,AR,3,S_AR_3_A
STU0694,Student_0694,P04,AR,3,S_AR_3_A
STU0695,Student_0695,P04,AR,3,S_AR_3_A
STU0696,Student_0696,P04,AR,3,S_AR_3_A
STU0697,Student_0697,P04,AR,3,S_AR_3_A
STU0698,Student_0698,P04,AR,3,S_AR_3_A
STU0699,Student_0699,P04,AR,3,S_AR_3_A
STU0700,Student_0700,P04,AR,3,S_AR_3_A
STU0701,Student_0701,P04,AR,3,S_AR_3_A
STU0702,Student_0702,P04,AR,3,S_AR_3_A
STU0703,Student_0703,P04,AR,3,S_AR_3_A
STU0704,Student_0704,P04,AR,3,S_AR_3_A
STU0705,Student_0705,P04,AR,3,S_AR_3_A
STU0706,Student_0706,P04,AR,3,S_AR_3_A
STU0707,Student_0707,P04,AR,3,S_AR_3_A
STU0708,Student_0708,P04,AR,3,S_AR_3_A
STU0709,Student_0709,P04,AR,3,S_AR_3_A
STU0710,Student_0710,P04,AR,3,S_AR_3_A
STU0711,Student_0711,P04,AR,3,S_AR_3_A
STU0712,Student_0712,P04,AR,3,S_AR_3_A
STU0713,Student_0713,P04,AR,3,S_AR_3_A
STU0714,Student_0714,P04,AR,3,S_AR_3_A
STU0715,Student_0715,P04,AR,3,S_AR_3_A
STU0716,Student_0716,P04,AR,3,S_AR_3_A
STU0717,Student_0717,P04,AR,3,S_AR_3_A
STU0718,Student_0718,P04,AR,3,S_AR_3_A
STU0719,Student_0719,P04,AR,3,S_AR_3_A
STU0720,Student_0720,P04,AR,3,S_AR_3_A
STU0721,Student_0721,P04,AR,3,S_AR_3_A
STU0722,Student_0722,P04,AR,3,S_AR_3_A
STU0723,Student_0723,P04,AR,3,S_AR_3_A
STU0724,Student_0724,P04,AR,3,S_AR_3_A
STU0725,Student_0725,P04,AR,3,S_AR_3_A
STU0726,Student_0726,P04,AR,3,S_AR_3_A
STU0727,Student_0727,P04,AR,3,S_AR_3_A
STU0728,Student_0728,P04,AR,3,S_AR_3_A
STU0729,Student_0729,P04,AR,3,S_AR_3_A
STU0730,Student_0730,P04,AR,3,S_AR_3_A
STU0731,Student_0731,P04,AR,3,S_AR_3_A
STU0732,Student_0732,P04,AR,3,S_AR_3_A
STU0733,Student_0733,P04,AR,3,S_AR_3_A
STU0734,Student_0734,P04,AR,3,S_AR_3_A
STU0735,Student_0735,P04,AR,3,S_AR_3_A
STU0736,Student_0736,P04,AR,3,S_AR_3_A
STU0737,Student_0737,P04,AR,3,S_AR_3_A
STU0738,Student_0738,P04,AR,3,S_AR_3_A
STU0739,Student_0739,P04,AR,3,S_AR_3_A
STU0740,Student_0740,P04,AR,3,S_AR_3_A
STU0741,Student_0741,P04,AR,3,S_AR_3_A
STU0742,Student_0742,P04,AR,3,S_AR_3_A
STU0743,Student_0743,P04,AR,3,S_AR_3_A
STU0744,Student_0744,P04,AR,3,S_AR_3_A
STU0745,Student_0745,P04,AR,3,S_AR_3_A
STU0746,Student_0746,P04,AR,3,S_AR_3_A
STU0747,Student_0747,P04,AR,3,S_AR_3_A
STU0748,Student_0748,P04,AR,3,S_AR_3_A
STU0749,Student_0749,P04,AR,3,S_AR_3_A
STU0750,Student_0750,P04,AR,3,S_AR_3_A
STU0751,Student_0751,P01,CSE,4,S_CSE_4_A
STU0752,Student_0752,P01,CSE,4,S_CSE_4_A
STU0753,Student_0753,P01,CSE,4,S_CSE_4_A
STU0754,Student_0754,P01,CSE,4,S_CSE_4_A
STU0755,Student_0755,P01,CSE,4,S_CSE_4_A
STU0756,Student_0756,P01,CSE,4,S_CSE_4_A
STU0757,Student_0757,P01,CSE,4,S_CSE_4_A
STU0758,Student_0758,P01,CSE,4,S_CSE_4_A
STU0759,Student_0759,P01,CSE,4,S_CSE_4_A
STU0760,Student_0760,P01,CSE,4,S_CSE_4_A
STU0761,Student_0761,P01,CSE,4,S_CSE_4_A
STU0762,Student_0762,P01,CSE,4,S_CSE_4_A
STU0763,Student_0763,P01,CSE,4,S_CSE_4_A
STU0764,Student_0764,P01,CSE,4,S_CSE_4_A
STU0765,Student_0765,P01,CSE,4,S_CSE_4_A
STU0766,Student_0766,P01,CSE,4,S_CSE_4_A
STU0767,Student_0767,P01,CSE,4,S_CSE_4_A
STU0768,Student_0768,P01,CSE,4,S_CSE_4_A
STU0769,Student_0769,P01,CSE,4,S_CSE_4_A
STU0770,Student_0770,P01,CSE,4,S_CSE_4_A
STU0771,Student_0771,P01,CSE,4,S_CSE_4_A
STU0772,Student_0772,P01,CSE,4,S_CSE_4_A
STU0773,Student_0773,P01,CSE,4,S_CSE_4_A
STU0774,Student_0774,P01,CSE,4,S_CSE_4_A
STU0775,Student_0775,P01,CSE,4,S_CSE_4_A
STU0776,Student_0776,P01,CSE,4,S_CSE_4_A
STU0777,Student_0777,P01,CSE,4,S_CSE_4_A
STU0778,Student_0778,P01,CSE,4,S_CSE_4_A
STU0779,Student_0779,P01,CSE,4,S_CSE_4_A
STU0780,Student_0780,P01,CSE,4,S_CSE_4_A
STU0781,Student_0781,P01,CSE,4,S_CSE_4_A
STU0782,Student_0782,P01,CSE,4,S_CSE_4_A
STU0783,Student_0783,P01,CSE,4,S_CSE_4_A
STU0784,Student_0784,P01,CSE,4,S_CSE_4_A
STU0785,Student_0785,P01,CSE,4,S_CSE_4_A
STU0786,Student_0786,P01,CSE,4,S_CSE_4_A
STU0787,Student_0787,P01,CSE,4,S_CSE_4_A
STU0788,Student_0788,P01,CSE,4,S_CSE_4_A
STU0789,Student_0789,P01,CSE,4,S_CSE_4_A
STU0790,Student_0790,P01,CSE,4,S_CSE_4_A
STU0791,Student_0791,P01,CSE,4,S_CSE_4_A
STU0792,Student_0792,P01,CSE,4,S_CSE_4_A
STU0793,Student_0793,P01,CSE,4,S_CSE_4_A
STU0794,Student_0794,P01,CSE,4,S_CSE_4_A
STU0795,Student_0795,P01,CSE,4,S_CSE_4_A
STU0796,Student_0796,P01,CSE,4,S_CSE_4_A
STU0797,Student_0797,P01,CSE,4,S_CSE_4_A
STU0798,Student_0798,P01,CSE,4,S_CSE_4_A
STU0799,Student_0799,P01,CSE,4,S_CSE_4_A
STU0800,Student_0800,P01,CSE,4,S_CSE_4_A
STU0801,Student_0801,P01,CSE,4,S_CSE_4_A
STU0802,Student_0802,P01,CSE,4,S_CSE_4_A
STU0803,Student_0803,P01,CSE,4,S_CSE_4_A
STU0804,Student_0804,P01,CSE,4,S_CSE_4_A
STU0805,Student_0805,P01,CSE,4,S_CSE_4_A
STU0806,Student_0806,P01,CSE,4,S_CSE_4_A
STU0807,Student_0807,P01,CSE,4,S_CSE_4_A
STU0808,Student_0808,P01,CSE,4,S_CSE_4_A
STU0809,Student_0809,P01,CSE,4,S_CSE_4_A
STU0810,Student_0810,P01,CSE,4,S_CSE_4_A
STU0811,Student_0811,P01,CSE,4,S_CSE_4_A
STU0812,Student_0812,P01,CSE,4,S_CSE_4_A
STU0813,Student_0813,P01,CSE,4,S_CSE_4_A
STU0814,Student_0814,P01,CSE,4,S_CSE_4_A
STU0815,Student_0815,P01,CSE,4,S_CSE_4_A
STU0816,Student_0816,P02,ECE,4,S_ECE_4_A
STU0817,Student_0817,P02,ECE,4,S_ECE_4_A
STU0818,Student_0818,P02,ECE,4,S_ECE_4_A
STU0819,Student_0819,P02,ECE,4,S_ECE_4_A
STU0820,Student_0820,P02,ECE,4,S_ECE_4_A
STU0821,Student_0821,P02,ECE,4,S_ECE_4_A
STU0822,Student_0822,P02,ECE,4,S_ECE_4_A
STU0823,Student_0823,P02,ECE,4,S_ECE_4_A
STU0824,Student_0824,P02,ECE,4,S_ECE_4_A
STU0825,Student_0825,P02,ECE,4,S_ECE_4_A
STU0826,Student_0826,P02,ECE,4,S_ECE_4_A
STU0827,Student_0827,P02,ECE,4,S_ECE_4_A
STU0828,Student_0828,P02,ECE,4,S_ECE_4_A
STU0829,Student_0829,P02,ECE,4,S_ECE_4_A
STU0830,Student_0830,P02,ECE,4,S_ECE_4_A
STU0831,Student_0831,P02,ECE,4,S_ECE_4_A
STU0832,Student_0832,P02,ECE,4,S_ECE_4_A
STU0833,Student_0833,P02,ECE,4,S_ECE_4_A
STU0834,Student_0834,P02,ECE,4,S_ECE_4_A
STU0835,Student_0835,P02,ECE,4,S_ECE_4_A
STU0836,Student_0836,P02,ECE,4,S_ECE_4_A
STU0837,Student_0837,P02,ECE,4,S_ECE_4_A
STU0838,Student_0838,P02,ECE,4,S_ECE_4_A
STU0839,Student_0839,P02,ECE,4,S_ECE_4_A
STU0840,Student_0840,P02,ECE,4,S_ECE_4_A
STU0841,Student_0841,P02,ECE,4,S_ECE_4_A
STU0842,Student_0842,P02,ECE,4,S_ECE_4_A
STU0843,Student_0843,P02,ECE,4,S_ECE_4_A
STU0844,Student_0844,P02,ECE,4,S_ECE_4_A
STU0845,Student_0845,P02,ECE,4,S_ECE_4_A
STU0846,Student_0846,P02,ECE,4,S_ECE_4_A
STU0847,Student_0847,P02,ECE,4,S_ECE_4_A
STU0848,Student_0848,P02,ECE,4,S_ECE_4_A
STU0849,Student_0849,P02,ECE,4,S_ECE_4_A
STU0850,Student_0850,P02,ECE,4,S_ECE_4_A
STU0851,Student_0851,P02,ECE,4,S_ECE_4_A
STU0852,Student_0852,P02,ECE,4,S_ECE_4_A
STU0853,Student_0853,P02,ECE,4,S_ECE_4_A
STU0854,Student_0854,P02,ECE,4,S_ECE_4_A
STU0855,Student_0855,P02,ECE,4,S_ECE_4_A
STU0856,Student_0856,P02,ECE,4,S_ECE_4_A
STU0857,Student_0857,P02,ECE,4,S_ECE_4_A
STU0858,Student_0858,P02,ECE,4,S_ECE_4_A
STU0859,Student_0859,P02,ECE,4,S_ECE_4_A
STU0860,Student_0860,P02,ECE,4,S_ECE_4_A
STU0861,Student_0861,P02,ECE,4,S_ECE_4_A
STU0862,Student_0862,P02,ECE,4,S_ECE_4_A
STU0863,Student_0863,P02,ECE,4,S_ECE_4_A
STU0864,Student_0864,P02,ECE,4,S_ECE_4_A
STU0865,Student_0865,P02,ECE,4,S_ECE_4_A
STU0866,Student_0866,P02,ECE,4,S_ECE_4_A
STU0867,Student_0867,P02,ECE,4,S_ECE_4_A
STU0868,Student_0868,P02,ECE,4,S_ECE_4_A
STU0869,Student_0869,P02,ECE,4,S_ECE_4_A
STU0870,Student_0870,P02,ECE,4,S_ECE_4_A
STU0871,Student_0871,P02,ECE,4,S_ECE_4_A
STU0872,Student_0872,P02,ECE,4,S_ECE_4_A
STU0873,Student_0873,P02,ECE,4,S_ECE_4_A
STU0874,Student_0874,P02,ECE,4,S_ECE_4_A
STU0875,Student_0875,P02,ECE,4,S_ECE_4_A
STU0876,Student_0876,P02,ECE,4,S_ECE_4_A
STU0877,Student_0877,P02,ECE,4,S_ECE_4_A
STU0878,Student_0878,P02,ECE,4,S_ECE_4_A
STU0879,Student_0879,P02,ECE,4,S_ECE_4_A
STU0880,Student_0880,P02,ECE,4,S_ECE_4_A
STU0881,Student_0881,P03,AIML,4,S_AIML_4_A
STU0882,Student_0882,P03,AIML,4,S_AIML_4_A
STU0883,Student_0883,P03,AIML,4,S_AIML_4_A
STU0884,Student_0884,P03,AIML,4,S_AIML_4_A
STU0885,Student_0885,P03,AIML,4,S_AIML_4_A
STU0886,Student_0886,P03,AIML,4,S_AIML_4_A
STU0887,Student_0887,P03,AIML,4,S_AIML_4_A
STU0888,Student_0888,P03,AIML,4,S_AIML_4_A
STU0889,Student_0889,P03,AIML,4,S_AIML_4_A
STU0890,Student_0890,P03,AIML,4,S_AIML_4_A
STU0891,Student_0891,P03,AIML,4,S_AIML_4_A
STU0892,Student_0892,P03,AIML,4,S_AIML_4_A
STU0893,Student_0893,P03,AIML,4,S_AIML_4_A
STU0894,Student_0894,P03,AIML,4,S_AIML_4_A
STU0895,Student_0895,P03,AIML,4,S_AIML_4_A
STU0896,Student_0896,P03,AIML,4,S_AIML_4_A
STU0897,Student_0897,P03,AIML,4,S_AIML_4_A
STU0898,Student_0898,P03,AIML,4,S_AIML_4_A
STU0899,Student_0899,P03,AIML,4,S_AIML_4_A
STU0900,Student_0900,P03,AIML,4,S_AIML_4_A
STU0901,Student_0901,P03,AIML,4,S_AIML_4_A
STU0902,Student_0902,P03,AIML,4,S_AIML_4_A
STU0903,Student_0903,P03,AIML,4,S_AIML_4_A
STU0904,Student_0904,P03,AIML,4,S_AIML_4_A
STU0905,Student_0905,P03,AIML,4,S_AIML_4_A
STU0906,Student_0906,P03,AIML,4,S_AIML_4_A
STU0907,Student_0907,P03,AIML,4,S_AIML_4_A
STU0908,Student_0908,P03,AIML,4,S_AIML_4_A
STU0909,Student_0909,P03,AIML,4,S_AIML_4_A
STU0910,Student_0910,P03,AIML,4,S_AIML_4_A
STU0911,Student_0911,P03,AIML,4,S_AIML_4_A
STU0912,Student_0912,P03,AIML,4,S_AIML_4_A
STU0913,Student_0913,P03,AIML,4,S_AIML_4_A
STU0914,Student_0914,P03,AIML,4,S_AIML_4_A
STU0915,Student_0915,P03,AIML,4,S_AIML_4_A
STU0916,Student_0916,P03,AIML,4,S_AIML_4_A
STU0917,Student_0917,P03,AIML,4,S_AIML_4_A
STU0918,Student_0918,P03,AIML,4,S_AIML_4_A
STU0919,Student_0919,P03,AIML,4,S_AIML_4_A
STU0920,Student_0920,P03,AIML,4,S_AIML_4_A
STU0921,Student_0921,P03,AIML,4,S_AIML_4_A
STU0922,Student_0922,P03,AIML,4,S_AIML_4_A
STU0923,Student_0923,P03,AIML,4,S_AIML_4_A
STU0924,Student_0924,P03,AIML,4,S_AIML_4_A
STU0925,Student_0925,P03,AIML,4,S_AIML_4_A
STU0926,Student_0926,P03,AIML,4,S_AIML_4_A
STU0927,Student_0927,P03,AIML,4,S_AIML_4_A
STU0928,Student_0928,P03,AIML,4,S_AIML_4_A
STU0929,Student_0929,P03,AIML,4,S_AIML_4_A
STU0930,Student_0930,P03,AIML,4,S_AIML_4_A
STU0931,Student_0931,P03,AIML,4,S_AIML_4_A
STU0932,Student_0932,P03,AIML,4,S_AIML_4_A
STU0933,Student_0933,P03,AIML,4,S_AIML_4_A
STU0934,Student_0934,P03,AIML,4,S_AIML_4_A
STU0935,Student_0935,P03,AIML,4,S_AIML_4_A
STU0936,Student_0936,P03,AIML,4,S_AIML_4_A
STU0937,Student_0937,P03,AIML,4,S_AIML_4_A
STU0938,Student_0938,P03,AIML,4,S_AIML_4_A
STU0939,Student_0939,P03,AIML,4,S_AIML_4_A
STU0940,Student_0940,P03,AIML,4,S_AIML_4_A
STU0941,Student_0941,P04,AR,4,S_AR_4_A
STU0942,Student_0942,P04,AR,4,S_AR_4_A
STU0943,Student_0943,P04,AR,4,S_AR_4_A
