student_id,student_name,program_id,branch,year,section_id
SYNSTU0346,Student_SYNSTU0346,P03,CIVIL,2,S_CIVIL_2_A
SYNSTU0347,Student_SYNSTU0347,P03,CIVIL,2,S_CIVIL_2_A
SYNSTU0348,Student_SYNSTU0348,P03,CIVIL,2,S_CIVIL_2_A
SYNSTU0349,Student_SYNSTU0349,P03,CIVIL,2,S_CIVIL_2_A
SYNSTU0350,Student_SYNSTU0350,P03,CIVIL,2,S_CIVIL_2_A
SYNSTU0351,Student_SYNSTU0351,P03,CIVIL,2,S_CIVIL_2_A
SYNSTU0352,Student_SYNSTU0352,P03,CIVIL,2,S_CIVIL_2_A
SYNSTU0353,Student_SYNSTU0353,P03,CIVIL,2,S_CIVIL_2_A
SYNSTU0354,Student_SYNSTU0354,P03,CIVIL,2,S_CIVIL_2_A
SYNSTU0355,Student_SYNSTU0355,P03,CIVIL,2,S_CIVIL_2_A
SYNSTU0356,Student_SYNSTU0356,P03,CIVIL,2,S_CIVIL_2_A
SYNSTU0357,Student_SYNSTU0357,P03,CIVIL,2,S_CIVIL_2_A
SYNSTU0358,Student_SYNSTU0358,P03,CIVIL,2,S_CIVIL_2_A
